id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
446,1,69,1,28.0,0,1,1,32396.0,122.0,278,0
447,1,36,1,28.0,0,1,1,66091.0,122.0,133,1
448,0,30,1,15.0,1,2,0,34735.0,152.0,37,0
449,1,28,1,30.0,1,2,0,32830.0,152.0,275,0
450,1,25,1,47.0,1,2,0,20334.0,152.0,78,0
451,1,29,1,28.0,0,1,1,30685.0,26.0,261,1
452,0,26,1,6.0,1,2,0,26057.0,152.0,104,0
453,1,38,1,35.0,1,1,0,35957.0,26.0,38,0
454,0,39,1,28.0,0,3,1,29119.0,124.0,28,0
455,1,59,1,28.0,0,1,1,46509.0,147.0,268,0
456,1,23,1,47.0,1,2,0,25675.0,26.0,255,0
457,0,72,1,8.0,0,1,1,56154.0,26.0,245,0
458,1,67,1,46.0,1,1,1,44290.0,11.0,123,0
459,1,26,1,29.0,0,2,1,2630.0,152.0,56,1
460,0,46,1,46.0,0,1,1,2630.0,124.0,109,0
461,0,35,1,28.0,0,1,1,2630.0,124.0,207,0
462,1,42,1,33.0,1,1,0,31141.0,26.0,190,0
463,1,44,1,30.0,0,1,1,36628.0,152.0,32,0
464,0,22,1,35.0,1,2,0,35272.0,152.0,115,0
465,0,25,1,14.0,1,2,0,33274.0,152.0,293,0
466,1,23,1,30.0,0,2,1,36647.0,151.0,167,0
467,1,38,1,28.0,0,1,1,26815.0,124.0,264,1
468,0,63,1,30.0,0,1,1,38798.0,26.0,127,0
469,0,26,1,8.0,0,2,1,34148.0,152.0,40,0
470,0,33,1,47.0,1,2,0,46479.0,152.0,107,0
471,1,25,1,28.0,0,1,1,2630.0,124.0,269,0
472,0,44,1,28.0,0,3,1,29433.0,26.0,85,1
473,0,30,1,30.0,1,2,0,31724.0,152.0,295,0
474,0,59,1,17.0,1,1,1,35289.0,124.0,16,0
475,0,23,1,8.0,1,1,0,44887.0,26.0,192,0
476,1,21,1,8.0,1,2,0,49973.0,152.0,227,0
477,1,43,1,29.0,1,1,0,2630.0,26.0,246,0
478,1,30,1,28.0,1,1,0,39190.0,26.0,90,0
479,1,21,1,34.0,0,2,1,32536.0,160.0,82,0
480,1,23,1,29.0,1,2,0,28488.0,152.0,196,0
481,0,51,1,33.0,0,2,1,46026.0,124.0,244,0
482,1,27,1,8.0,1,2,0,41091.0,152.0,139,0
483,0,45,1,29.0,0,3,1,50442.0,26.0,135,0
484,0,48,1,28.0,0,1,1,46391.0,26.0,35,1
485,0,32,1,43.0,0,2,1,2630.0,160.0,23,0
486,1,40,1,28.0,1,1,0,32126.0,26.0,169,0
487,0,55,1,28.0,1,1,0,2630.0,124.0,195,0
488,1,24,1,28.0,0,1,0,35938.0,156.0,250,0
489,1,30,1,41.0,1,2,0,63283.0,152.0,110,0
490,1,73,1,47.0,0,3,1,36637.0,26.0,285,0
491,1,21,1,24.0,0,2,1,24637.0,152.0,267,0
492,0,45,1,46.0,0,1,1,21872.0,124.0,267,1
493,1,53,1,28.0,0,1,1,34769.0,26.0,71,0
494,1,41,1,11.0,0,1,1,32779.0,163.0,47,0
495,1,54,1,28.0,0,1,1,31817.0,26.0,213,1
496,0,52,1,36.0,0,3,1,53928.0,30.0,93,0
497,0,39,1,28.0,0,1,1,41963.0,124.0,233,0
498,1,30,1,30.0,1,2,0,2630.0,152.0,117,0
499,0,52,1,9.0,1,1,0,27147.0,124.0,51,0
500,0,26,1,8.0,1,2,0,2630.0,152.0,31,0
501,0,40,1,6.0,0,1,1,32669.0,26.0,204,1
502,1,28,1,38.0,1,2,0,29597.0,152.0,163,0
503,1,58,1,35.0,0,1,1,28636.0,100.0,199,0
504,0,30,1,3.0,0,2,1,34992.0,152.0,225,0
505,0,63,1,48.0,1,1,0,2630.0,29.0,14,0
506,0,22,1,28.0,0,2,1,102975.0,26.0,294,0
507,0,39,1,35.0,0,1,1,27452.0,31.0,33,0
508,0,20,1,22.0,1,2,0,2630.0,160.0,33,0
509,1,74,1,28.0,1,1,0,27257.0,26.0,139,0
510,0,45,1,8.0,0,1,1,31220.0,124.0,95,1
511,0,21,1,46.0,1,2,0,27960.0,152.0,184,0
512,1,28,1,8.0,1,2,0,32422.0,152.0,214,0
513,0,58,1,28.0,0,1,1,37483.0,124.0,185,0
514,1,44,1,28.0,1,1,0,33634.0,26.0,94,0
515,0,42,1,11.0,0,1,0,22253.0,124.0,178,0
516,1,50,1,16.0,0,3,1,2630.0,124.0,274,1
517,0,48,1,28.0,0,1,1,38986.0,124.0,137,1
518,0,44,1,8.0,0,1,1,42112.0,124.0,270,0
519,1,27,1,23.0,1,2,0,37801.0,160.0,200,0
520,0,54,1,8.0,0,1,0,34449.0,124.0,163,0
521,1,58,1,28.0,0,3,1,41040.0,122.0,230,0
522,0,44,1,41.0,1,1,0,2630.0,12.0,234,0
523,0,38,1,48.0,0,1,0,2630.0,124.0,143,0
524,0,42,1,14.0,0,1,1,34163.0,124.0,238,0
525,0,50,1,46.0,0,1,1,41281.0,124.0,162,0
526,1,56,1,28.0,0,3,1,35592.0,26.0,23,1
527,0,23,1,25.0,0,2,0,2630.0,152.0,106,0
528,0,72,1,35.0,0,1,1,2630.0,30.0,57,0
529,0,32,1,9.0,0,2,1,48543.0,124.0,58,1
530,1,23,1,8.0,1,2,0,37396.0,152.0,245,0
531,0,46,1,34.0,0,1,1,31138.0,26.0,282,1
532,0,20,1,12.0,0,2,1,29804.0,160.0,158,0
533,0,64,1,3.0,1,1,1,26865.0,155.0,239,0
534,0,33,1,11.0,1,1,1,43307.0,109.0,123,0
535,1,21,1,9.0,0,2,1,2630.0,152.0,216,0
536,0,47,1,35.0,1,1,0,28391.0,10.0,206,0
537,0,26,1,14.0,1,2,0,16405.0,152.0,271,0
538,0,25,1,28.0,0,1,1,53086.0,26.0,12,0
539,1,26,1,8.0,1,2,0,44232.0,152.0,257,0
540,0,41,1,29.0,0,1,1,23295.0,124.0,140,1
541,0,21,1,32.0,1,2,0,27949.0,160.0,148,0
542,0,24,1,8.0,1,2,0,29270.0,152.0,144,0
543,0,40,1,46.0,1,1,0,37134.0,124.0,55,0
544,1,40,1,28.0,0,1,1,44134.0,26.0,17,0
545,0,23,1,29.0,1,2,0,35382.0,152.0,151,0
546,1,48,1,28.0,1,1,0,46829.0,122.0,100,0
547,1,22,1,30.0,1,2,0,29152.0,152.0,196,0
548,0,34,1,26.0,0,1,1,42028.0,22.0,178,0
549,0,23,1,15.0,1,2,0,26764.0,152.0,187,0
550,1,21,1,4.0,1,2,0,2630.0,152.0,22,0
551,1,26,1,8.0,1,2,0,46365.0,151.0,88,0
552,1,21,1,10.0,1,2,1,23478.0,160.0,116,0
553,1,71,1,18.0,1,1,0,39346.0,24.0,31,0
554,0,25,1,30.0,0,1,1,21817.0,124.0,292,1
555,0,50,1,28.0,0,1,0,43764.0,26.0,20,0
556,1,52,1,28.0,0,1,1,44679.0,122.0,292,0
557,0,34,1,6.0,0,1,1,31170.0,155.0,297,0
558,1,23,1,15.0,0,2,1,27416.0,152.0,149,0
559,0,50,1,28.0,1,1,0,36126.0,26.0,157,0
560,1,48,1,28.0,1,1,0,29312.0,25.0,120,0
561,0,56,1,8.0,1,1,0,52657.0,26.0,59,0
562,1,26,1,49.0,0,2,1,29805.0,152.0,137,0
563,0,27,1,45.0,1,2,0,22650.0,152.0,224,0
564,0,49,1,46.0,0,1,1,46462.0,26.0,173,0
565,1,24,1,6.0,0,2,0,52857.0,152.0,31,0
566,1,22,1,46.0,1,2,0,18970.0,152.0,63,0
567,0,34,1,21.0,1,1,0,28902.0,152.0,203,0
568,1,22,1,16.0,0,2,1,2630.0,152.0,211,0
569,0,47,1,28.0,1,1,0,46135.0,26.0,59,0
570,0,40,1,41.0,1,1,1,38126.0,12.0,104,0
571,0,22,1,8.0,0,2,1,42974.0,152.0,222,0
572,0,31,1,36.0,1,2,0,2630.0,160.0,236,0
573,0,51,1,28.0,1,1,0,33546.0,124.0,143,0
574,0,39,1,28.0,0,1,1,25178.0,25.0,136,1
575,1,47,1,28.0,1,1,0,47086.0,124.0,281,0
576,1,33,1,21.0,0,2,1,2630.0,156.0,118,0
577,0,52,1,28.0,0,1,1,32432.0,26.0,247,1
578,0,20,1,30.0,0,2,0,32667.0,160.0,246,0
579,0,56,1,28.0,1,1,0,34470.0,24.0,69,0
580,0,42,1,28.0,0,1,1,24355.0,124.0,23,0
581,0,41,1,35.0,0,1,0,28565.0,160.0,145,0
582,1,75,1,28.0,0,3,1,55073.0,26.0,27,0
583,1,70,1,8.0,1,1,0,40787.0,7.0,277,0
584,1,63,1,11.0,0,1,0,25875.0,26.0,81,0
585,1,47,1,30.0,1,1,0,27638.0,124.0,160,0
586,0,79,1,46.0,0,1,1,31566.0,26.0,238,1
587,0,48,1,28.0,0,1,1,2630.0,25.0,169,0
588,0,23,1,37.0,1,2,0,32204.0,152.0,114,0
589,1,22,1,30.0,1,2,0,32057.0,152.0,208,0
590,0,21,1,36.0,0,2,0,45479.0,152.0,240,0
591,0,46,1,41.0,0,1,1,22604.0,124.0,246,1
592,1,36,1,35.0,0,1,1,30949.0,156.0,221,1
593,0,55,1,20.0,0,1,1,2630.0,124.0,112,1
594,1,21,1,32.0,0,2,1,30257.0,152.0,195,0
595,0,45,1,28.0,0,1,1,40978.0,26.0,67,1
596,1,25,1,29.0,1,2,0,41302.0,152.0,127,0
597,0,27,1,28.0,1,2,0,59097.0,152.0,297,0
598,0,22,1,3.0,1,2,0,38732.0,152.0,157,0
599,0,54,1,46.0,0,1,1,26026.0,11.0,262,0
600,0,22,1,46.0,0,2,1,27159.0,152.0,169,0
601,0,42,1,28.0,1,1,0,49116.0,124.0,37,0
602,0,47,1,8.0,1,1,0,2630.0,124.0,207,0
603,0,25,1,15.0,0,2,1,2630.0,154.0,28,0
604,1,42,1,28.0,0,2,1,42072.0,26.0,286,0
605,0,29,1,47.0,1,2,0,68200.0,152.0,141,0
606,0,30,1,2.0,0,1,1,29732.0,124.0,185,0
607,1,37,1,41.0,1,1,0,24678.0,124.0,65,0
608,0,24,1,45.0,1,2,0,51143.0,152.0,276,0
609,0,45,1,50.0,0,1,1,35319.0,8.0,227,0
610,1,25,1,41.0,1,2,0,27192.0,152.0,291,0
611,0,21,1,35.0,0,1,1,27934.0,124.0,286,0
612,0,53,1,6.0,0,1,1,26521.0,124.0,240,1
613,0,51,1,23.0,1,1,0,19416.0,26.0,265,0
614,0,74,1,28.0,1,1,0,25755.0,42.0,190,0
615,0,25,1,36.0,1,2,0,45712.0,152.0,106,0
616,1,36,1,41.0,0,1,1,34321.0,26.0,233,1
617,1,43,1,8.0,1,1,0,39505.0,7.0,163,0
618,0,37,1,30.0,0,1,1,41012.0,124.0,149,1
619,0,22,1,11.0,1,2,0,38140.0,152.0,182,0
620,0,34,1,28.0,1,1,0,46512.0,152.0,123,0
621,1,55,1,28.0,1,1,0,2630.0,26.0,106,0
622,0,49,1,28.0,0,1,1,29151.0,26.0,293,0
623,0,23,1,34.0,1,2,0,33066.0,152.0,134,0
624,0,28,1,1.0,1,2,0,2630.0,152.0,150,0
625,0,26,1,28.0,0,2,1,45295.0,26.0,279,1
626,1,23,1,8.0,1,2,0,32328.0,152.0,223,0
627,0,24,1,46.0,1,2,0,21650.0,160.0,101,0
628,0,25,1,15.0,0,2,1,52522.0,152.0,106,0
629,1,31,1,28.0,0,2,1,45607.0,154.0,28,0
630,0,43,1,28.0,0,1,1,2630.0,25.0,61,0
631,0,26,1,28.0,0,2,1,55492.0,156.0,57,0
632,1,22,1,46.0,1,2,0,28545.0,152.0,230,0
633,1,56,1,28.0,0,1,1,68731.0,26.0,230,1
634,1,65,1,26.0,1,1,0,33353.0,120.0,115,0
635,1,20,1,28.0,0,2,1,2630.0,159.0,234,0
636,1,67,1,50.0,0,1,1,39717.0,30.0,70,0
637,0,25,1,35.0,1,2,0,40865.0,152.0,48,0
638,1,38,1,28.0,0,1,1,49149.0,26.0,238,0
639,1,56,1,6.0,1,1,0,22654.0,152.0,263,0
640,1,57,1,28.0,0,1,1,2630.0,158.0,117,1
641,0,27,1,46.0,1,2,0,49639.0,152.0,200,0
642,0,28,1,2.0,1,2,0,2630.0,152.0,61,0
643,1,39,1,15.0,1,1,0,39443.0,152.0,96,0
644,0,44,1,28.0,0,1,1,41331.0,61.0,95,0
645,1,25,1,39.0,0,2,1,44752.0,157.0,57,0
646,1,23,1,8.0,1,2,0,41894.0,152.0,286,0
647,0,76,1,33.0,1,1,0,29653.0,124.0,109,0
648,0,44,1,6.0,0,1,1,34749.0,26.0,289,1
649,0,42,1,28.0,0,1,1,33401.0,124.0,166,0
650,1,40,1,28.0,0,1,1,67010.0,124.0,273,1
651,0,67,1,28.0,0,1,1,42473.0,26.0,106,0
652,1,44,1,23.0,1,1,0,24117.0,152.0,47,0
653,1,22,1,41.0,1,2,0,42330.0,152.0,71,0
654,0,48,1,28.0,0,1,1,44503.0,26.0,144,1
655,0,72,1,28.0,0,1,0,57451.0,124.0,174,0
656,0,35,1,43.0,0,1,1,36555.0,124.0,153,0
657,0,38,1,28.0,0,1,1,41062.0,122.0,117,0
658,0,21,1,46.0,1,2,0,35459.0,152.0,35,0
659,0,27,1,41.0,1,2,0,29114.0,152.0,271,0
660,0,23,1,30.0,1,2,0,20655.0,152.0,190,0
661,0,24,1,28.0,1,2,0,94770.0,152.0,150,0
662,0,69,1,8.0,0,1,1,55334.0,124.0,157,0
663,0,32,1,28.0,1,2,0,121207.0,152.0,242,0
664,1,68,1,28.0,0,1,1,25807.0,124.0,35,0
665,1,28,1,35.0,0,2,1,30489.0,26.0,292,1
666,1,28,1,36.0,1,2,0,32187.0,152.0,264,0
667,0,22,1,47.0,1,2,0,31508.0,152.0,181,0
668,0,56,1,9.0,0,1,1,34715.0,26.0,100,1
669,1,46,1,28.0,0,3,1,2630.0,26.0,68,0
670,1,24,1,13.0,0,2,1,38126.0,152.0,199,0
671,0,51,1,18.0,0,1,1,23579.0,29.0,55,0
672,1,44,1,28.0,0,1,1,2630.0,124.0,35,0
673,0,59,1,8.0,1,1,1,78531.0,26.0,88,0
674,1,31,1,46.0,0,2,1,24099.0,26.0,205,1
675,0,48,1,8.0,1,1,0,34001.0,26.0,244,0
676,0,39,1,33.0,0,1,1,23996.0,124.0,142,1
677,0,46,1,50.0,1,1,0,35540.0,124.0,46,0
678,0,46,1,28.0,0,1,1,31533.0,26.0,285,0
679,1,27,1,25.0,1,2,0,28207.0,152.0,268,0
680,0,22,1,29.0,1,2,0,30991.0,152.0,141,0
681,1,26,1,28.0,0,2,1,62394.0,152.0,147,1
682,1,27,1,3.0,0,2,1,32463.0,152.0,186,0
683,0,21,1,50.0,1,2,0,40861.0,160.0,284,0
684,0,46,1,28.0,0,1,1,32208.0,13.0,237,1
685,0,50,1,28.0,0,1,1,39060.0,26.0,41,1
686,0,60,1,41.0,1,1,0,36518.0,124.0,215,0
687,1,25,1,8.0,1,2,0,39503.0,152.0,197,0
688,1,47,1,28.0,1,1,0,45803.0,121.0,218,0
689,0,63,1,48.0,1,1,0,2630.0,26.0,10,0
690,1,25,1,50.0,1,2,0,51820.0,152.0,72,0
691,1,70,1,28.0,0,1,1,39354.0,60.0,146,0
692,1,73,1,46.0,0,1,1,40957.0,124.0,126,1
693,1,66,1,24.0,0,1,1,2630.0,124.0,82,1
694,0,41,1,47.0,1,1,0,32163.0,26.0,179,0
695,0,51,1,11.0,0,1,1,23992.0,124.0,242,0
696,1,24,1,28.0,1,2,0,36992.0,152.0,213,0
697,0,32,1,15.0,1,2,0,2630.0,152.0,299,0
698,1,34,1,46.0,0,1,0,2630.0,157.0,195,0
699,1,52,1,41.0,0,1,1,2630.0,124.0,253,1
700,0,23,1,7.0,1,2,0,2630.0,160.0,177,0
701,0,29,1,34.0,0,1,1,26518.0,124.0,295,1
702,1,26,1,41.0,1,2,0,36099.0,152.0,217,0
703,1,24,1,50.0,1,2,0,35018.0,152.0,149,0
704,0,22,1,41.0,1,2,0,48624.0,152.0,49,0
705,1,76,1,3.0,0,1,1,31721.0,26.0,170,0
706,1,59,1,28.0,0,1,1,39065.0,26.0,25,0
707,0,23,1,6.0,1,2,0,25925.0,152.0,163,0
708,0,37,1,28.0,0,1,0,34814.0,124.0,126,0
709,0,54,1,28.0,0,1,1,2630.0,156.0,275,0
710,1,32,1,33.0,1,2,0,24855.0,152.0,84,0
711,1,25,1,13.0,1,1,0,33740.0,26.0,253,0
712,0,22,1,12.0,1,2,0,45932.0,152.0,25,0
713,0,61,1,39.0,0,1,1,2630.0,26.0,31,1
714,1,25,1,28.0,1,2,0,23241.0,152.0,287,0
715,0,75,1,28.0,0,1,1,55988.0,3.0,266,0
716,0,45,1,27.0,0,1,1,33881.0,124.0,173,0
717,1,24,1,35.0,0,2,1,31424.0,26.0,191,1
718,0,58,1,11.0,0,1,1,26080.0,124.0,262,0
719,0,68,1,28.0,0,3,1,28862.0,111.0,41,0
720,1,71,1,33.0,0,1,1,33480.0,124.0,22,0
721,0,41,1,28.0,1,1,0,2630.0,52.0,133,0
722,1,25,1,8.0,1,2,0,2630.0,152.0,275,0
723,1,23,1,13.0,0,2,1,29486.0,152.0,121,0
724,0,24,1,36.0,1,2,0,44661.0,152.0,28,0
725,1,55,1,46.0,1,1,0,2630.0,29.0,148,0
726,1,22,1,6.0,1,2,0,22732.0,152.0,266,0
727,1,60,1,3.0,1,1,0,2630.0,124.0,262,0
728,0,21,1,41.0,0,2,1,36695.0,160.0,238,0
729,1,21,1,46.0,0,2,1,2630.0,160.0,52,0
730,0,43,1,26.0,1,1,0,35710.0,124.0,278,0
731,0,44,1,35.0,0,1,1,27546.0,124.0,294,0
732,1,24,1,47.0,1,2,0,22232.0,152.0,26,0
733,0,22,1,38.0,0,2,1,40550.0,124.0,207,0
734,0,24,1,21.0,1,2,0,21799.0,152.0,72,0
735,0,48,1,28.0,1,1,0,39607.0,124.0,14,0
736,1,22,1,49.0,0,2,1,34726.0,152.0,203,0
737,1,39,1,28.0,1,1,0,45340.0,122.0,23,0
738,0,47,1,46.0,1,1,0,40796.0,11.0,237,0
739,0,27,1,8.0,0,2,0,27156.0,160.0,241,0
740,1,53,1,37.0,0,1,1,2630.0,124.0,161,0
741,0,73,1,28.0,0,3,1,54907.0,13.0,27,0
742,1,51,1,28.0,0,1,1,43779.0,124.0,177,0
743,0,23,1,50.0,1,2,0,38722.0,152.0,38,0
744,0,37,1,28.0,0,1,1,33235.0,124.0,25,1
745,1,22,1,36.0,1,2,0,34450.0,152.0,39,0
746,1,47,1,8.0,0,1,1,81948.0,26.0,76,1
747,0,28,1,37.0,1,2,1,2630.0,160.0,226,0
748,0,73,1,48.0,1,1,0,2630.0,26.0,285,0
749,0,31,1,28.0,1,1,0,21063.0,60.0,34,0
750,1,48,1,48.0,0,1,1,2630.0,124.0,130,0
751,0,28,1,8.0,1,2,0,2630.0,152.0,255,0
752,1,20,1,15.0,1,2,0,39753.0,160.0,40,0
753,0,53,1,28.0,1,1,0,43315.0,124.0,235,0
754,1,65,1,50.0,1,1,0,2630.0,124.0,13,0
755,0,45,1,36.0,0,1,1,31239.0,152.0,288,0
756,0,64,1,28.0,0,1,1,38510.0,61.0,146,0
757,0,24,1,28.0,1,2,0,26153.0,152.0,299,0
758,1,26,1,30.0,1,2,0,2630.0,152.0,16,0
759,1,57,1,28.0,0,3,1,34339.0,26.0,129,0
760,1,22,1,49.0,1,2,0,28341.0,152.0,299,0
761,0,22,1,46.0,1,2,0,32184.0,152.0,103,0
762,1,44,1,28.0,0,1,1,49622.0,26.0,285,1
763,0,24,1,46.0,1,2,0,17064.0,152.0,260,0
764,0,71,1,28.0,0,3,1,83338.0,26.0,105,1
765,0,60,1,28.0,1,1,0,49021.0,26.0,223,0
766,1,32,1,28.0,0,2,1,45349.0,124.0,249,1
767,0,24,1,49.0,1,2,1,27530.0,152.0,148,0
768,0,46,1,28.0,0,1,1,54795.0,26.0,245,1
769,1,51,1,17.0,0,1,1,2630.0,124.0,106,0
770,0,31,1,41.0,1,2,0,27136.0,152.0,20,0
771,1,42,1,28.0,0,1,1,99474.0,122.0,158,0
772,1,26,1,50.0,1,2,0,32941.0,152.0,285,0
773,1,22,1,35.0,1,2,0,29509.0,152.0,61,0
774,0,28,1,46.0,1,2,0,42149.0,152.0,240,0
775,1,50,1,28.0,1,1,0,38307.0,26.0,50,0
776,0,29,1,46.0,1,2,0,35542.0,160.0,247,0
777,1,26,1,29.0,0,1,1,2630.0,156.0,65,0
778,1,25,1,28.0,1,2,0,41811.0,152.0,18,0
779,1,46,1,28.0,0,1,1,46348.0,26.0,174,0
780,0,22,1,14.0,1,2,0,36535.0,152.0,114,0
781,1,41,1,28.0,1,1,0,39209.0,4.0,221,0
782,0,63,1,36.0,1,1,0,46851.0,26.0,211,0
783,1,69,1,29.0,0,1,1,2630.0,26.0,54,0
784,0,21,1,8.0,1,2,0,42516.0,152.0,175,0
785,0,23,1,30.0,1,2,1,25653.0,152.0,164,0
786,0,24,1,37.0,1,2,0,27566.0,152.0,215,0
787,0,40,1,29.0,0,1,1,2630.0,120.0,122,1
788,0,79,1,28.0,0,1,1,48655.0,124.0,173,0
789,1,30,1,15.0,1,2,0,24017.0,152.0,272,0
790,0,24,1,15.0,1,2,0,30261.0,152.0,273,0
791,1,53,1,28.0,0,1,1,35082.0,26.0,114,0
792,0,27,1,36.0,0,2,0,52390.0,152.0,18,0
793,1,23,1,34.0,0,2,1,25237.0,152.0,132,0
794,1,29,1,13.0,0,1,1,2630.0,157.0,222,1
795,1,54,1,30.0,0,1,1,24394.0,26.0,227,0
796,1,24,1,41.0,0,2,0,41099.0,152.0,69,0
797,0,50,1,28.0,1,1,0,41577.0,26.0,86,0
798,0,41,1,28.0,0,1,1,45838.0,124.0,60,0
799,1,70,1,41.0,0,1,1,59586.0,26.0,290,0
800,0,29,1,28.0,0,2,1,2630.0,124.0,58,1
801,0,37,1,28.0,0,1,1,40936.0,44.0,241,1
802,1,24,1,8.0,0,2,1,59651.0,152.0,61,1
803,0,77,1,47.0,1,1,0,26280.0,124.0,106,0
804,0,67,1,15.0,0,1,1,25626.0,124.0,87,1
805,0,23,1,11.0,1,2,0,22482.0,152.0,282,0
806,1,32,1,28.0,0,2,1,63853.0,124.0,103,1
807,1,45,1,28.0,1,1,0,49267.0,26.0,195,0
808,1,51,1,8.0,0,1,1,39607.0,26.0,168,1
809,0,24,1,14.0,1,2,0,41553.0,152.0,181,0
810,0,25,1,41.0,0,2,1,36647.0,152.0,239,0
811,0,23,1,46.0,1,2,0,28874.0,152.0,125,0
812,1,58,1,28.0,0,3,1,54566.0,26.0,47,1
813,0,24,1,11.0,1,2,0,32863.0,152.0,291,0
814,0,57,1,15.0,0,1,0,2630.0,26.0,274,0
815,0,61,1,28.0,1,1,0,47802.0,26.0,104,0
816,1,47,1,28.0,0,1,1,49576.0,26.0,294,1
817,0,24,1,18.0,1,2,0,35842.0,152.0,214,0
818,0,46,1,28.0,1,1,0,33437.0,124.0,161,0
819,0,51,1,8.0,0,1,1,64322.0,7.0,174,0
820,1,47,1,46.0,1,1,0,26707.0,124.0,154,0
821,0,24,1,17.0,1,2,0,27837.0,152.0,153,0
822,0,80,1,20.0,0,1,1,2630.0,9.0,268,0
823,0,44,1,28.0,0,1,1,34808.0,26.0,121,1
824,0,24,1,41.0,1,2,0,34720.0,152.0,152,0
825,0,50,1,41.0,1,1,0,32651.0,26.0,40,0
826,1,27,1,21.0,1,2,0,30856.0,152.0,65,0
827,1,68,1,46.0,0,1,1,38259.0,124.0,240,0
828,0,36,1,28.0,0,1,1,28173.0,122.0,293,1
829,0,46,1,28.0,0,1,1,31054.0,26.0,20,0
830,1,24,1,29.0,1,2,0,23539.0,152.0,270,0
831,1,26,1,28.0,1,2,0,29425.0,152.0,116,0
832,1,23,1,33.0,1,2,0,28571.0,152.0,58,0
833,0,25,1,21.0,1,2,1,29886.0,152.0,277,0
834,1,42,1,41.0,0,1,1,50813.0,26.0,32,1
835,0,52,1,35.0,0,1,1,33122.0,26.0,58,1
836,1,67,1,18.0,1,1,0,44334.0,124.0,298,0
837,0,29,1,38.0,1,1,0,25907.0,154.0,79,0
838,0,50,1,41.0,0,1,1,2630.0,157.0,73,0
839,0,36,1,28.0,0,3,1,72008.0,52.0,270,1
840,1,42,1,28.0,0,1,1,2630.0,152.0,153,0
841,1,42,1,41.0,0,1,1,37220.0,124.0,184,0
842,1,26,1,36.0,1,2,0,36926.0,152.0,226,0
843,0,28,1,21.0,0,1,1,29471.0,157.0,280,0
844,0,43,1,43.0,0,1,1,22160.0,124.0,27,0
845,0,41,1,8.0,0,1,1,29217.0,124.0,77,1
846,1,40,1,28.0,0,1,1,28585.0,124.0,257,0
847,0,26,1,41.0,1,2,0,57832.0,152.0,21,0
848,1,50,1,4.0,1,1,0,2630.0,26.0,52,0
849,1,30,1,28.0,0,1,1,24182.0,122.0,233,1
850,1,28,1,41.0,1,2,0,23252.0,152.0,62,0
851,1,20,1,28.0,1,2,0,38393.0,160.0,12,0
852,1,21,1,15.0,1,2,0,28531.0,152.0,228,0
853,1,41,1,21.0,0,1,1,32010.0,124.0,288,0
854,1,35,1,28.0,0,1,1,35007.0,124.0,136,0
855,1,24,1,33.0,1,2,0,2630.0,152.0,294,0
856,1,23,1,39.0,1,2,0,39237.0,152.0,260,0
857,1,22,1,46.0,1,2,0,29139.0,152.0,41,0
858,1,22,1,33.0,1,2,0,29528.0,152.0,38,0
859,1,30,1,28.0,1,2,0,42692.0,152.0,256,0
860,0,50,1,33.0,0,1,1,2630.0,163.0,61,0
861,1,22,1,8.0,1,2,0,39190.0,160.0,58,0
862,0,42,1,28.0,0,1,1,63882.0,26.0,293,1
863,0,34,1,48.0,0,1,1,2630.0,156.0,139,0
864,1,41,1,28.0,0,1,1,46291.0,61.0,158,0
865,0,29,1,14.0,1,2,0,2630.0,152.0,33,0
866,1,27,1,45.0,1,2,0,28406.0,152.0,228,0
867,0,50,1,28.0,0,1,1,38798.0,26.0,266,1
868,0,44,1,28.0,0,1,1,49492.0,26.0,91,1
869,0,24,1,8.0,1,2,0,33111.0,152.0,269,0
870,1,21,1,46.0,0,2,0,38007.0,152.0,204,0
871,0,52,1,45.0,0,1,1,24829.0,26.0,256,1
872,1,26,1,33.0,1,2,0,29879.0,152.0,88,0
873,0,59,1,28.0,0,1,0,38846.0,26.0,126,0
874,1,49,1,2.0,1,1,0,34081.0,26.0,228,0
875,0,21,1,46.0,1,2,0,31798.0,160.0,198,0
876,1,44,1,28.0,0,1,1,32878.0,26.0,260,1
877,1,29,1,21.0,0,2,1,2630.0,152.0,109,0
878,0,23,1,33.0,1,2,0,33605.0,152.0,97,0
879,1,23,1,15.0,0,2,1,42703.0,152.0,86,0
880,0,25,1,8.0,1,2,0,96821.0,151.0,144,0
881,0,45,1,3.0,0,1,1,2630.0,154.0,97,1
882,0,23,1,39.0,0,2,1,28875.0,151.0,114,0
883,0,59,1,28.0,0,1,1,2630.0,157.0,135,1
884,1,23,1,36.0,0,2,1,34925.0,151.0,219,0
885,1,55,1,28.0,1,1,0,44052.0,26.0,258,0
886,1,50,1,28.0,0,3,1,55007.0,26.0,84,0
887,0,50,1,8.0,0,1,1,2630.0,124.0,17,1
888,0,29,1,8.0,0,1,1,2630.0,156.0,130,0
889,1,24,1,49.0,1,2,0,23385.0,152.0,198,0
890,0,33,1,28.0,0,1,1,28902.0,124.0,220,1
891,0,53,1,45.0,0,1,1,39231.0,26.0,108,1
892,0,53,1,28.0,0,1,1,30411.0,124.0,97,0
893,0,21,1,18.0,1,2,0,29375.0,152.0,135,0
894,0,72,1,33.0,0,1,1,83963.0,26.0,199,0
